301846,190.75017
213149,170.9002
338566,168.9492
254379,160.45749
252663,160.11632
236998,154.11478
98697,153.51703
268140,149.71167
98975,149.18187
43693,147.74916
250878,147.72556
69124,147.29367
237931,146.61603
187991,145.4035
118651,144.55223
332226,144.5141
318505,143.45694
73494,143.37614
244432,142.5735
275699,141.58336
365941,141.11052
30956,140.5026
34172,140.37947
153625,140.08267
215423,139.46028
71702,139.30731
96102,139.0245
129170,138.57295
227695,138.5397
128525,137.46817
70196,137.00735
327603,135.96143
258398,135.7023
199128,135.07614
50594,134.51614
51406,133.0148
292825,132.70624
200525,132.13263
173823,132.01242
31615,131.99586
14252,131.84863
200619,131.76866
143369,130.8716
175849,130.86543
160334,130.55812
55951,130.2296
27890,130.11812
240235,128.71143
332591,128.59294
62623,128.39575
297594,127.0895
89629,126.97919
283701,126.94725
184014,126.79224
141528,126.178215
204914,126.027855
18526,126.026596
232859,125.97789
71979,125.79853
221220,125.58018
267258,125.48271
82380,125.416595
235901,125.124954
314170,125.083435
130069,124.60603
368889,124.52778
108155,123.54408
222624,123.378685
162637,123.12375
150416,122.860374
250118,122.3059
256941,122.18283
204925,121.92524
329933,121.738815
73542,121.560715
134773,121.39172
120292,121.236206
338957,121.129234
298879,120.9058
42999,120.75925
197732,120.72149
334794,120.63316
364785,120.545235
262763,120.45345
28809,120.39673
136024,119.96543
73807,119.958275
122686,119.91761
210557,119.66107
143286,119.65719
65736,119.25783
131619,119.241806
203576,119.17362
264544,119.07486
18520,118.98002
219943,118.81042
191811,118.74878
208788,118.73186
278540,118.731026
225020,118.28505
40401,118.26266
119734,118.25222
307096,118.19035
138695,118.11603
184752,117.91251
139570,117.7628
85402,117.585724
38611,117.4561
55959,117.44478
192603,117.266106
81535,117.13585
156745,117.10557
59163,117.06792
113680,117.02251
360167,116.9982
15328,116.97461
37489,116.9155
324993,116.90717
322166,116.884125
207413,116.74125
259445,116.63067
200050,116.62648
120158,116.55569
338204,116.54725
55133,116.408936
312961,116.28718
135868,116.2039
205944,116.192314
237668,116.11658
33008,116.10838
22849,116.09897
219058,116.024414
62664,115.89332
85169,115.810005
362693,115.717926
207190,115.71319
133640,115.47843
345429,115.44875
337308,115.40043
333275,115.280045
295865,115.27267
45851,115.14979
302733,115.121475
103348,115.05059
20403,114.97838
105054,114.87781
355269,114.85822
255961,114.74486
121088,114.66584
251821,114.62945
77473,114.59938
361626,114.57909
241572,114.56358
144959,114.459076
217440,114.312325
30820,114.282745
139737,114.213005
83410,114.136444
32659,114.05649
69504,113.9633
176301,113.79407
125525,113.78353
162546,113.47309
258184,113.39719
182638,113.3349
58643,113.295296
109289,113.267006
135501,113.0199
171884,112.92358
214053,112.91994
343355,112.91521
191267,112.85538
313536,112.828835
25014,112.806595
200501,112.78962
154498,112.73618
342095,112.50409
150691,112.479996
145805,112.26593
228784,112.227455
303932,112.06603
34869,112.00367
192991,111.99589
160285,111.89545
296348,111.88177
346434,111.792816
239716,111.76659
198670,111.573875
363205,111.570625
43826,111.34527
213002,111.24814
32475,111.231544
96654,111.19015
167132,111.18656
208164,111.1644
232694,110.894135
24157,110.89399
319748,110.88483
194276,110.82453
39422,110.80126
129024,110.75842
355077,110.751495
361314,110.47517
43790,110.45988
108798,110.44831
20708,110.393814
324969,110.39107
239644,110.35763
147635,110.3138
193649,110.301414
290212,110.25343
142353,110.162384
19813,109.95262
296443,109.9448
224516,109.88366
246680,109.60112
167993,109.560356
112338,109.4592
24748,109.45397
328229,109.43063
349235,109.36735
150171,109.32185
58443,109.30198
20712,109.194145
360482,109.185844
192103,109.11586
269722,109.09315
122408,108.976585
184011,108.94656
310544,108.88536
355750,108.803375
134937,108.795685
57560,108.78221
36352,108.74683
132521,108.60798
30703,108.47395
14913,108.40295
259990,108.381516
250278,108.288956
167506,108.276505
31253,108.25608
352803,108.236946
22625,108.21085
278675,108.167145
19714,108.07931
269155,108.04562
17719,108.01736
358977,107.98029
367610,107.969765
349768,107.90406
119122,107.85254
138422,107.81894
253490,107.81249
71521,107.8105
193901,107.69637
240329,107.67645
348265,107.6731
197964,107.59788
62474,107.56178
235873,107.472015
14291,107.39608
145134,107.29644
284986,107.26877
35805,107.114914
357137,107.10606
120128,107.00578
118178,106.93815
292410,106.913864
17267,106.855896
295984,106.81157
211256,106.6706
78019,106.66873
111933,106.62568
283792,106.586655
43977,106.57622
18529,106.533134
72992,106.52614
181223,106.48686
182328,106.43887
59354,106.426544
20709,106.406006
269273,106.398575
150520,106.36525
67576,106.31935
114986,106.2542
175207,106.22756
274791,106.22001
237164,106.08634
192239,106.07722
137847,106.05128
19594,106.0399
37402,106.03533
88112,106.02898
283090,105.88777
24381,105.85747
20716,105.597755
69184,105.5089
293067,105.47617
52090,105.467674
243809,105.41814
32955,105.40998
110135,105.37257
329706,105.344986
114664,105.33731
26431,105.321396
123326,105.28494
215154,105.279106
122704,105.27422
284443,105.24828
331392,105.194984
17463,105.17105
336167,105.0636
234364,104.93951
133497,104.85512
124642,104.82393
147513,104.823906
159768,104.82003
154800,104.80805
90375,104.7915
346605,104.78133
321628,104.717
34663,104.54181
346858,104.51853
279619,104.47675
233898,104.449776
75152,104.38724
35792,104.328354
333078,104.2277
20706,104.18886
15503,104.14734
325121,104.04967
301245,103.98892
111654,103.95972
109945,103.88837
335579,103.885895
133293,103.86836
114666,103.86693
197263,103.820694
284247,103.82025
168966,103.79131
290400,103.65293
168501,103.624054
165617,103.60712
340167,103.530785
38562,103.50141
146862,103.489494
126140,103.452385
27876,103.2326
336874,103.19378
145141,103.19361
238004,103.187256
135144,103.14752
319690,103.05275
247946,102.83603
162041,102.81229
253970,102.77175
293634,102.73602
214870,102.687996
167946,102.673645
185175,102.66255
96335,102.65151
245559,102.633995
338367,102.633255
670,102.54134
307986,102.50218
99462,102.49644
295971,102.37806
211943,102.31376
21497,102.26973
106753,102.25014
44434,102.24174
172398,102.19919
311220,102.18391
250180,102.18352
184125,102.152885
20703,102.131805
224242,102.12335
74666,102.10441
305242,102.086754
133765,102.06229
237793,102.052025
44006,101.98189
71741,101.91081
80269,101.82098
62238,101.673615
171943,101.6545
123355,101.61405
370133,101.60385
22077,101.57959
146470,101.52438
170410,101.48305
318687,101.448845
307055,101.43737
360342,101.430756
151944,101.40792
214733,101.38908
15005,101.196465
329017,101.15289
287847,101.15285
252891,101.056755
351898,101.04087
281315,101.02078
64306,101.00624
35682,101.00459
181109,100.903946
34852,100.88966
373959,100.83042
51966,100.809204
32320,100.78184
117384,100.736984
238317,100.68405
102460,100.67193
229887,100.66563
347169,100.61178
158349,100.60718
241485,100.562096
150332,100.55911
237693,100.536964
169303,100.51935
200915,100.51805
17411,100.5157
204148,100.490685
359962,100.48396
274661,100.476685
52941,100.47536
146660,100.447075
347670,100.43968
43324,100.42456
172518,100.38845
273902,100.377945
274651,100.35178
16188,100.333115
41781,100.33099
294868,100.30029
155068,100.25105
81325,100.219864
305439,100.20934
23788,100.19562
29842,100.17826
261872,100.17749
41678,100.15045
31752,100.076256
54389,99.95584
349084,99.95281
280213,99.90289
93244,99.84472
198047,99.832954
184446,99.828995
78414,99.79942
110871,99.7953
303659,99.7421
297371,99.71978
302727,99.71718
96776,99.705376
80637,99.67547
43018,99.66214
127327,99.62165
365599,99.52815
108955,99.51768
159859,99.51689
20704,99.5102
165755,99.471985
187257,99.46911
361240,99.46479
263426,99.46216
40825,99.45317
370425,99.425606
324069,99.41974
244757,99.41269
41636,99.40643
365598,99.38873
374826,99.38038
38626,99.35092
73167,99.27389
46039,99.27194
257412,99.20053
38753,99.17985
198575,99.10902
178333,99.103424
267483,99.10307
264325,99.03859
271271,99.03703
211012,99.031586
234751,98.988525
222875,98.93816
121972,98.90758
368182,98.834404
312727,98.79825
367264,98.785225
186689,98.748344
292602,98.70626
315782,98.70349
91198,98.683044
99121,98.68286
179824,98.596664
128243,98.54576
191002,98.49031
235053,98.48897
195882,98.48737
237555,98.4836
14775,98.46334
65854,98.455605
357905,98.45299
199014,98.438965
118727,98.43519
106044,98.41505
50638,98.39801
141102,98.38829
47441,98.35688
216322,98.351715
175192,98.34391
278014,98.2352
104750,98.220184
260908,98.20821
191575,98.20004
259461,98.17788
261296,98.17759
89947,98.06598
141538,98.06071
192518,98.04868
35756,98.033104
304406,98.01238
235328,97.96351
282359,97.951935
41580,97.93456
371483,97.896095
187444,97.8486
193721,97.83941
175797,97.801735
45745,97.66611
181246,97.63274
83774,97.622696
200697,97.46447
61614,97.45984
158783,97.443985
294449,97.3812
310593,97.23634
98299,97.2293
91084,97.222885
345769,97.18943
77059,97.16881
307913,97.1545
46579,97.15135
331850,97.10939
239182,97.03434
359025,96.97675
126864,96.970924
275962,96.95475
148144,96.939156
95666,96.93086
164659,96.901054
316081,96.8979
284272,96.88778
174773,96.821724
174649,96.81786
349264,96.8138
340242,96.81303
74421,96.78312
111577,96.70245
361802,96.69568
42183,96.66675
189545,96.645096
32025,96.62192
306720,96.57569
26471,96.56674
45791,96.50996
108661,96.48107
157405,96.470215
292394,96.457214
81691,96.43601
272451,96.37514
137211,96.36053
317907,96.33893
246927,96.31465
52554,96.29532
21857,96.24386
92797,96.19713
11695,96.19133
206305,96.1398
31806,96.11985
358470,96.09613
287416,96.091225
30067,96.081985
285015,96.07983
63544,96.07637
217285,96.071335
337637,96.03688
215763,96.03486
32724,96.02971
351097,95.973656
146127,95.93124
274879,95.91955
165556,95.89804
194201,95.87615
80623,95.85205
362561,95.832344
369164,95.8283
332901,95.805534
352220,95.74309
47993,95.70291
274635,95.60596
292557,95.60106
146960,95.589035
350356,95.56831
294172,95.55794
242046,95.51441
38384,95.50129
147366,95.48687
149291,95.48654
330087,95.45873
79142,95.44379
166899,95.4182
42134,95.40443
115662,95.393135
226753,95.3215
112357,95.312805
232107,95.31169
194024,95.26664
89463,95.26374
325360,95.25481
119059,95.24042
239729,95.23987
202005,95.21835
253044,95.1012
250321,95.09257
289418,95.083305
351780,95.062386
20520,95.01482
15714,95.005005
278027,94.97697
231749,94.95384
303810,94.86397
370401,94.862045
41852,94.78376
367482,94.779495
375523,94.76995
108669,94.68004
212733,94.67873
175009,94.6608
114447,94.65744
155441,94.61476
219760,94.60483
163748,94.552315
165818,94.55204
157721,94.54669
9621,94.53127
165649,94.52768
247861,94.45946
144928,94.446724
185197,94.43552
170640,94.411285
175141,94.375755
194289,94.36121
114528,94.35307
230871,94.34783
196125,94.33744
154963,94.33328
226712,94.251915
68815,94.25066
360889,94.23677
112430,94.22442
33020,94.2235
24057,94.221886
160119,94.211365
316569,94.204666
103746,94.188995
296830,94.174164
320393,94.14993
20710,94.09633
181417,94.057755
91177,94.04914
250797,94.037346
17690,94.01599
22801,94.00668
324211,93.980896
28122,93.9678
299149,93.94806
130235,93.91107
327693,93.878395
39516,93.83807
55541,93.80266
222623,93.75296
45923,93.72587
137937,93.71426
311958,93.709885
274442,93.69672
286080,93.6951
79956,93.6576
46338,93.62516
187330,93.55515
29495,93.544624
98032,93.50289
149619,93.47681
29873,93.47215
125238,93.46779
44265,93.46237
88646,93.45348
35074,93.439705
236207,93.43716
29816,93.43199
15972,93.40276
277917,93.387276
325338,93.31679
116202,93.31393
267766,93.30033
219793,93.275566
236387,93.261
170071,93.24356
272462,93.22881
24003,93.22819
208819,93.21734
247126,93.20492
166702,93.18773
147028,93.18597
9969,93.18497
210734,93.17035
339,93.16645
305252,93.13705
335441,93.106636
315484,93.10547
360428,93.10526
21483,93.08652
43238,93.05982
192580,93.033394
341980,93.00705
65644,92.98418
73803,92.96749
122041,92.94642
332582,92.94581
101457,92.941246
250782,92.9386
332573,92.919205
134749,92.88971
89650,92.85381
37678,92.85326
373430,92.8348
100223,92.82228
29851,92.795395
96180,92.77185
66926,92.7367
101139,92.72763
296796,92.71365
13939,92.70772
223391,92.69162
233239,92.68335
138107,92.64155
280667,92.6341
215253,92.61269
291611,92.532715
35843,92.51684
216974,92.51661
30088,92.5067
231058,92.49352
102916,92.48948
80161,92.48157
271464,92.47736
21734,92.45511
326822,92.44416
131363,92.38371
268252,92.37349
139372,92.36325
24743,92.33356
43511,92.31837
247026,92.31828
194491,92.31356
259266,92.310356
251285,92.30704
127136,92.27724
338684,92.262505
93915,92.22045
325371,92.210365
254282,92.13806
193997,92.13339
9034,92.103714
288737,92.08522
221630,92.07879
113813,92.0179
132158,92.00822
329477,91.98421
50637,91.966736
193490,91.95855
140229,91.920525
49920,91.89991
13076,91.897934
162649,91.8788
21921,91.87818
212989,91.87654
44732,91.84442
81429,91.795006
21076,91.78982
300707,91.78315
353533,91.7473
28666,91.743126
280902,91.72658
15982,91.719215
337057,91.68803
32689,91.67377
90898,91.670555
295087,91.65246
329923,91.64032
356424,91.61481
96857,91.596855
351568,91.59462
177333,91.58065
73907,91.55553
18582,91.55006
182090,91.53491
110877,91.46242
27442,91.45362
180020,91.44102
97456,91.43946
43614,91.42198
115314,91.42021
210159,91.40108
221290,91.39767
106703,91.392914
55343,91.366974
165445,91.36593
31540,91.36444
171152,91.352005
101840,91.31565
140021,91.3108
272759,91.26486
295512,91.257835
101770,91.25677
372101,91.2381
