NCT03902262,145.94473
NCT03591419,132.33882
NCT04688463,123.15921
NCT00997516,93.37689
NCT04806789,92.1166
NCT03236961,92.093285
NCT03234296,87.50691
NCT02687464,83.61389
NCT00135603,83.235916
NCT04618666,82.02543
NCT01678365,79.95027
NCT02731924,78.72
NCT03754387,76.82111
NCT04030741,76.7374
NCT00677989,74.668
NCT00462020,73.3529
NCT01096927,72.69321
NCT00195923,72.44442
NCT03324165,71.791824
NCT04271826,71.692604
NCT04519086,71.48056
NCT02513953,71.03312
NCT02533869,70.23581
NCT01260064,70.15013
NCT02653937,69.9143
NCT03791229,69.38607
NCT00886210,68.797615
NCT02029781,67.52159
NCT02724410,67.32699
NCT04606485,66.514984
NCT02688244,66.187065
NCT02497183,66.0047
NCT04693156,65.810295
NCT04368611,65.47553
NCT04597723,65.33695
NCT04477824,64.79352
NCT04637022,64.68955
NCT02800785,64.42099
NCT02823080,63.916145
NCT03504878,63.90145
NCT03259880,63.7115
NCT03845608,63.44792
NCT04856735,63.43271
NCT03139383,63.18781
NCT03080610,62.95321
NCT02156947,62.57384
NCT04462588,62.000698
NCT02467959,61.89209
NCT04713527,61.842274
NCT03795194,61.07092
NCT00504010,61.004856
NCT01356641,60.817196
NCT04485247,60.64963
NCT02352519,60.560783
NCT00478296,60.369595
NCT04440150,60.368023
NCT00971438,60.352013
NCT03241602,60.29276
NCT02983916,60.173546
NCT00532870,59.992157
NCT04329845,59.63644
NCT00790829,59.615215
NCT04033198,59.537006
NCT00952133,59.392464
NCT02400580,59.2515
NCT00754806,59.15582
NCT01961219,59.08598
NCT01019239,59.007954
NCT01717599,58.73154
NCT01724996,58.652824
NCT03186105,58.564663
NCT03792802,58.395245
NCT02712216,58.074066
NCT01531413,57.994812
NCT01992627,57.93256
NCT02146521,57.916378
NCT03902678,57.84815
NCT00373074,57.774025
NCT04207645,57.690334
NCT00371722,57.633366
NCT00663988,57.559105
NCT01054417,57.501133
NCT04373447,57.48877
NCT04739787,57.31526
NCT01953289,57.239708
NCT04437043,57.199146
NCT01994148,57.19122
NCT03267082,57.043327
NCT03826446,56.98763
NCT02016248,56.856323
NCT01568268,56.775
NCT03615534,56.68563
NCT02149797,56.521652
NCT02849730,56.504143
NCT02625987,56.46214
NCT02448862,55.88163
NCT03214757,55.861572
NCT04480983,55.776516
NCT02953210,55.749565
NCT04311385,55.69279
NCT04263909,55.39357
NCT04329143,55.392483
NCT04368195,55.304115
NCT00413855,55.256912
NCT04367818,55.17879
NCT04281251,55.159653
NCT01009450,55.098614
NCT03349814,55.08861
NCT04332627,55.033955
NCT03174782,55.00102
NCT02109952,54.916157
NCT04659265,54.84876
NCT02956252,54.73664
NCT04661371,54.57258
NCT04094480,54.56405
NCT01498796,54.512974
NCT02598531,54.408134
NCT04270357,54.398373
