NCT04528381,127.26488
NCT01812109,126.35113
NCT03291678,114.49187
NCT03902262,104.46842
NCT03858127,103.578804
NCT02158780,98.05968
NCT02936024,97.585464
NCT01659528,96.66944
NCT04761419,90.60262
NCT00194636,89.92867
NCT04452305,89.503204
NCT02663011,85.49206
NCT00310349,85.3042
NCT02361788,85.13554
NCT00714064,83.167885
NCT02677558,82.06764
NCT03334578,80.94328
NCT04052984,80.24505
NCT04807088,80.19486
NCT04067596,79.9971
NCT01206270,79.71976
NCT02473796,79.63979
NCT04062747,79.26144
NCT03040375,79.22723
NCT04576845,79.039
NCT01974011,78.78667
NCT00367627,77.48839
NCT02741102,77.47008
NCT02110745,77.18473
NCT03024710,76.58327
NCT01785680,76.56715
NCT04425096,76.54826
NCT01581489,76.263626
NCT04544371,76.14087
NCT03008824,75.9925
NCT02407184,75.94593
NCT00474422,75.84606
NCT02492347,75.70738
NCT03345641,74.975685
NCT04189926,74.5298
NCT04017286,74.52765
NCT04826952,74.26353
NCT04318964,74.22374
NCT01965093,74.18117
NCT04142099,73.98917
NCT02379130,73.62652
NCT00754806,73.0175
NCT04374292,73.00533
NCT03424642,72.800064
NCT02625688,72.79542
NCT00353886,72.75942
NCT03836430,72.73774
NCT04559620,72.55402
NCT02641769,72.37275
NCT02773498,72.05496
NCT04306523,71.94091
NCT04568538,71.937096
NCT03273621,71.75088
NCT01134770,71.655914
NCT00839319,71.41076
NCT02601261,71.40693
NCT00776789,71.347694
NCT04837326,71.04775
NCT03890978,71.02147
NCT03291522,70.509674
NCT02546778,70.25269
NCT00131625,70.12034
NCT02140879,70.07221
NCT03406182,69.97574
NCT04807647,69.94442
NCT02745977,69.7336
NCT02249624,69.67323
NCT02419339,69.57659
NCT02577133,69.53481
NCT02756923,69.51306
NCT02880098,69.49869
NCT01687634,69.476524
NCT02055573,69.397316
NCT00563264,69.31989
NCT01429402,69.28928
NCT03320278,69.2287
NCT04801121,69.20103
NCT02860819,69.1218
NCT04363073,69.02163
NCT03511781,68.922455
NCT02556840,68.91183
NCT03159585,68.812706
NCT01728766,68.77238
NCT04849494,68.682236
NCT03292367,68.63571
NCT04764695,68.61372
NCT04830150,68.50512
NCT03750370,68.41201
NCT02378233,68.32386
NCT00198718,68.30762
NCT03311802,68.29984
NCT04285437,68.270386
NCT02244424,68.202705
NCT03402971,68.18111
NCT03241602,68.15533
NCT02418832,68.086136
NCT04632888,67.85395
NCT00333554,67.8278
NCT02572037,67.80976
NCT03281980,67.759026
NCT01234012,67.7507
NCT03585192,67.59197
NCT03932851,67.588486
NCT00245843,67.562126
NCT01025362,67.39989
NCT03405649,67.35604
NCT01239693,67.31167
NCT02529735,67.23336
NCT03823014,67.11262
NCT01210326,67.05697
NCT02084680,66.88997
NCT03305523,66.88543
NCT03462316,66.83759
NCT04228497,66.73542
NCT01351974,66.67943
NCT03149692,66.657265
NCT02524366,66.56028
NCT02242188,66.5296
NCT04436887,66.40908
NCT04289168,66.403206
NCT02749474,66.39822
NCT02600871,66.35706
NCT03797027,66.16301
NCT04308486,66.14654
NCT04619459,65.92767
NCT02414529,65.91572
NCT04223375,65.89886
NCT04696770,65.89511
NCT02041910,65.89392
NCT04233489,65.85761
NCT03320083,65.849205
NCT03758092,65.846725
NCT02377596,65.8359
NCT01687907,65.82733
NCT01333995,65.7709
NCT01715038,65.74534
NCT02539043,65.685165
NCT02380898,65.59606
NCT02948491,65.57686
NCT03341897,65.4934
NCT02756169,65.45446
NCT03044821,65.39575
NCT04688463,65.36269
NCT04332315,65.33373
NCT02769468,65.218765
NCT04558268,65.193146
NCT04763668,65.15421
NCT03301753,65.15217
NCT02465190,65.15198
NCT04643262,65.15065
NCT03969316,65.1229
NCT04086355,65.10909
NCT02262962,65.104385
NCT00096291,65.09486
NCT03763383,64.97937
NCT02835612,64.971504
NCT00663988,64.92697
NCT04606706,64.88946
NCT01545492,64.868965
NCT03181178,64.793434
NCT03084120,64.72843
NCT03212547,64.71519
NCT03042858,64.59857
NCT03916874,64.59341
NCT01816542,64.5869
NCT04613583,64.30175
NCT02774915,64.21182
NCT00388141,64.125725
NCT03891082,64.065155
NCT03229629,64.044464
NCT02601196,63.979187
NCT04262102,63.909336
NCT04205344,63.81954
NCT02989142,63.792957
NCT00831818,63.783684
NCT01273584,63.763134
NCT02094313,63.75398
NCT03405246,63.68954
NCT02575170,63.66827
NCT03552120,63.667534
NCT02867579,63.617313
NCT00137696,63.60678
NCT00992017,63.575207
NCT03745365,63.566143
NCT03545204,63.501713
NCT02653937,63.49016
NCT00270205,63.45659
NCT03806062,63.450443
NCT04249635,63.39819
NCT03383848,63.37877
NCT03660033,63.373993
NCT03605615,63.3317
NCT01352299,63.286022
NCT02573415,63.243725
NCT04185766,63.22648
NCT03109444,63.127514
NCT00811057,63.117886
NCT04593719,63.074196
NCT00894647,63.06612
NCT04847934,63.050945
NCT04618666,63.04231
NCT03533699,62.95987
NCT01402011,62.94843
NCT03398551,62.94519
NCT02249026,62.9218
NCT04856735,62.876514
NCT00007358,62.861305
NCT00849927,62.81531
NCT03092011,62.805275
NCT04555356,62.768402
NCT02671305,62.764263
NCT03585257,62.747242
NCT04531618,62.74194
NCT03401021,62.718952
NCT04748731,62.66127
NCT01858090,62.644634
NCT04411927,62.61327
NCT04493177,62.612404
NCT00382876,62.597866
NCT00517504,62.591312
NCT02398344,62.585857
NCT02023216,62.55289
NCT01678066,62.527046
NCT02504749,62.52666
NCT04853056,62.4972
NCT02068872,62.483986
NCT02797990,62.467255
NCT01211080,62.45906
NCT04746885,62.389664
NCT00804765,62.377686
NCT03823820,62.374664
NCT01126125,62.26868
NCT04809532,62.246723
NCT02449850,62.22163
NCT01944475,62.163223
NCT01715220,62.14436
NCT00697294,62.142143
NCT04087239,62.14113
NCT02983916,62.140625
NCT02352142,62.129078
NCT04723836,62.116795
NCT04401592,62.087498
NCT04541069,62.06682
NCT02393053,62.053276
NCT04015986,62.02347
NCT04835155,62.006046
NCT01196156,62.001736
NCT02078687,61.974396
NCT02182973,61.96216
NCT01649362,61.927784
NCT02785679,61.926292
NCT00152607,61.888355
NCT02284334,61.85422
NCT02651090,61.793858
NCT00012480,61.789577
NCT04595552,61.777046
NCT00540033,61.77586
NCT01599975,61.752987
NCT00173108,61.74888
NCT04368611,61.74823
NCT03123081,61.71769
NCT03634930,61.647266
NCT01280370,61.55177
NCT03395730,61.53906
NCT02756325,61.52847
NCT00053651,61.46509
NCT01648855,61.438595
NCT02774746,61.406895
NCT03558464,61.3995
NCT00672230,61.33446
NCT04648722,61.28443
NCT00746850,61.25194
NCT03846284,61.191742
NCT04275765,61.17531
NCT03397485,61.14119
NCT01069744,61.130302
NCT01258725,61.12595
NCT01896960,61.10979
NCT00134771,61.099503
NCT04114305,61.040478
NCT00314431,61.031002
NCT01298986,61.0246
NCT04821167,60.99441
NCT03200925,60.99126
NCT01561274,60.93587
NCT03656315,60.93187
NCT03206424,60.88781
NCT04488120,60.87928
NCT04203589,60.87629
NCT00021671,60.85241
NCT02768181,60.821712
NCT03923374,60.820038
NCT02378311,60.819256
NCT04698759,60.775288
NCT04231019,60.77434
NCT03117647,60.71455
NCT01157741,60.71035
NCT00006279,60.68437
NCT00295464,60.666275
NCT01841268,60.661083
NCT02437578,60.575245
NCT01115244,60.55841
NCT04798872,60.558327
NCT04369222,60.547844
NCT03240900,60.516895
NCT02999165,60.49348
NCT03149965,60.456837
NCT04173052,60.449715
NCT01822275,60.387848
NCT03825926,60.379025
NCT03982823,60.371834
NCT03155373,60.351288
NCT01604031,60.263386
NCT04293939,60.25556
NCT02320552,60.229843
NCT01930747,60.22201
NCT01379482,60.18311
NCT01671527,60.156227
NCT02792309,60.118423
NCT03299361,60.053764
NCT00032344,60.04916
