NCT03647631,134.89369
NCT01853748,121.06419
NCT01501487,117.179375
NCT01351974,108.78145
NCT00799214,108.2451
NCT00499083,108.126205
NCT02221999,105.85287
NCT00128362,103.171326
NCT03512639,102.729324
NCT04500262,102.446304
NCT02067741,102.29343
NCT04430595,101.69539
NCT01938157,100.75298
NCT00123799,100.70653
NCT04720508,100.38971
NCT00103181,99.33987
NCT04137744,99.265114
NCT04046159,99.21864
NCT02789163,99.216934
NCT02293213,98.63167
NCT03900299,98.60482
NCT04697043,98.553444
NCT02308488,98.43782
NCT02311543,97.60396
NCT02515110,97.09951
NCT01077154,96.67956
NCT01007695,96.21779
NCT04852887,96.063705
NCT00507611,95.61234
NCT02651844,95.10224
NCT03381092,94.72943
NCT02295033,94.586136
NCT02564848,93.779396
NCT03710018,93.44529
NCT01043913,93.02492
NCT00003830,93.01544
NCT01928589,92.55158
NCT04476485,92.21589
NCT02067052,92.12714
NCT03783364,91.99842
NCT01009437,91.90152
NCT04148586,91.67626
NCT01591811,91.43567
NCT01796444,91.05284
NCT01893047,91.00182
NCT04175821,90.680405
NCT01560663,90.60173
NCT01509963,90.46769
NCT03188393,90.23379
NCT02040493,90.07227
NCT00096343,89.94088
NCT03902262,89.90465
NCT01864473,89.58912
NCT03917082,88.91575
NCT03489473,88.697136
NCT01813825,88.68204
NCT00881361,88.612076
NCT03669705,88.47727
NCT04651257,88.450714
NCT00970983,88.02001
NCT03802448,87.856155
NCT00556777,87.8542
NCT04349527,87.752205
NCT02681107,87.681946
NCT01384357,87.617905
NCT01391806,87.53993
NCT00909649,87.51224
NCT02159274,87.36701
NCT00134680,87.23676
NCT03594214,87.197624
NCT02115048,87.02517
NCT04551495,87.0113
NCT04303715,86.976814
NCT00999804,86.81538
NCT03005639,86.79146
NCT02335957,86.568565
NCT04362462,86.52842
NCT01872975,86.505646
NCT01880398,86.461555
NCT00636467,86.45471
NCT00367627,86.36361
NCT02629133,86.150185
NCT00376441,86.07157
NCT02802748,86.02455
NCT02601196,85.93809
NCT01311102,85.913376
NCT03984695,85.8943
NCT03591549,85.74821
NCT00602108,85.7194
NCT00254592,85.663315
NCT01275677,85.612755
NCT00312637,85.48948
NCT02476357,85.47132
NCT00233974,85.4646
NCT04225858,85.45331
NCT03763383,85.34499
NCT02700776,85.219826
NCT00959764,84.85911
NCT03577743,84.78316
NCT03975855,84.74066
NCT01152463,84.66676
NCT02142907,84.5607
NCT01216124,84.54615
NCT04252859,84.53175
NCT03936270,84.49694
NCT00290654,84.484856
NCT03821454,84.34639
NCT03397537,84.343094
NCT03663959,84.15488
NCT04012918,84.11342
NCT03460067,83.98217
NCT00309556,83.94136
NCT01956890,83.91851
NCT04523454,83.796745
NCT04403984,83.46506
NCT04020315,83.367165
NCT02057432,83.32577
NCT00649337,83.12751
NCT03252028,83.09062
NCT03529955,83.04268
NCT04666805,83.012024
NCT02141490,82.9472
NCT02015728,82.88855
NCT01920139,82.833496
NCT01116713,82.81322
NCT04549558,82.79903
NCT03937414,82.70671
NCT01599975,82.56766
NCT02642458,82.55853
NCT01204801,82.52676
NCT03280719,82.30615
NCT01775501,82.09997
NCT03606616,82.05471
NCT00570323,81.94211
NCT03273348,81.87728
NCT04227327,81.74176
NCT01281696,81.68787
NCT03358017,81.644005
NCT03888495,81.414116
NCT00544765,81.30078
NCT04472845,81.29338
NCT00014612,81.238914
NCT01281943,81.18785
NCT04661098,80.86595
NCT01231659,80.78306
NCT02957747,80.77036
NCT01279304,80.59978
NCT00388115,80.57217
NCT01160211,80.49946
NCT04644588,80.42588
NCT00849927,80.41122
NCT02573415,80.40043
NCT03719833,80.35934
NCT02290782,80.31999
NCT03425656,80.22959
NCT04266249,80.18957
NCT02776202,80.10557
NCT00003519,80.07439
NCT03210311,80.07424
NCT03942146,80.04792
NCT03906669,80.00664
