NCT01501487,100.77045
NCT04697043,100.08124
NCT04500262,98.679504
NCT00103181,94.4234
NCT04225858,92.32946
NCT00003830,91.64834
NCT03812393,90.596436
NCT03489473,90.476395
NCT02221999,90.39006
NCT00123799,89.932816
NCT03412643,89.34168
NCT03442504,88.00842
NCT03188393,87.84544
NCT01391806,87.18089
NCT01216124,87.17617
NCT02308488,86.95013
NCT03647631,86.92908
NCT02067741,86.75653
NCT00233974,86.74931
NCT02031042,86.53024
NCT00388115,86.27499
NCT01242800,85.89843
NCT03102307,85.73753
NCT02295033,84.97305
NCT02625441,84.36041
NCT00309556,83.74456
NCT00134680,83.41489
NCT01351974,83.21824
NCT04430595,83.119446
NCT03821454,83.08086
NCT04252859,82.982445
NCT03719833,82.86119
NCT03594214,82.77474
NCT00507611,82.47754
NCT04137744,81.69759
NCT01509963,81.6713
NCT01957332,81.45366
NCT04148586,81.32586
NCT01938157,81.217316
NCT00193778,81.15325
NCT01872975,81.12941
NCT00636467,80.872246
NCT03185988,80.77419
NCT04567420,80.744705
NCT03163316,80.74185
NCT00970983,80.64289
NCT04476485,80.48588
NCT03281954,80.06752
NCT01891357,79.9937
NCT04457700,79.8199
NCT03783364,79.779236
NCT03273348,79.730354
NCT04293796,79.66777
NCT03468374,79.50046
NCT00128362,79.3093
NCT03843346,79.20497
NCT00857714,78.98768
NCT04551495,78.80073
NCT03975855,78.77183
NCT02067052,78.700966
NCT04349527,78.68507
NCT01576666,78.3828
NCT03358017,78.2521
NCT00999804,78.09541
NCT04450706,78.06152
NCT00567554,78.043655
NCT00499083,77.98462
NCT04403984,77.969864
NCT01009437,77.92564
NCT02141490,77.89905
NCT01334021,77.85317
NCT00881361,77.67095
NCT01984866,77.50196
NCT00597532,77.41343
NCT02950259,77.32546
NCT00130533,77.14224
NCT00280202,77.12777
NCT01560663,77.05297
NCT00433589,77.0245
NCT03630653,76.76529
NCT02897700,76.629166
NCT04046159,76.536736
NCT03936270,76.47334
NCT04296942,76.461334
NCT00003519,76.45239
NCT03294694,76.33306
NCT03425656,76.30954
NCT02464774,76.26077
NCT00799214,75.910835
NCT01853748,75.869316
NCT00312637,75.77187
NCT04362462,75.58708
NCT02335957,75.50301
NCT01204801,75.46504
NCT03577743,75.37994
NCT01004744,75.3187
NCT03630913,75.30954
NCT01674140,75.16321
NCT04720508,75.030846
NCT00315159,74.43065
NCT00014612,74.388885
NCT00005058,74.36419
NCT01279304,74.25632
NCT02251353,74.08063
NCT04651257,73.99812
NCT02209857,73.92164
NCT04016935,73.87586
NCT00398489,73.70015
NCT03917082,73.60839
NCT00193752,73.42645
NCT02610920,73.139496
NCT02564848,72.84413
NCT04012918,72.7087
NCT02352025,72.61449
NCT03820830,72.60175
NCT01956890,72.592064
NCT03544047,72.565506
NCT04549558,72.56454
NCT01275677,72.490616
NCT01973660,72.38828
NCT02700776,72.28583
NCT04241237,72.22547
NCT03381092,72.049995
NCT01251874,72.044
NCT03460067,72.04025
NCT01813825,71.941216
NCT02954874,71.85748
NCT00202046,71.811935
NCT01770353,71.64116
NCT04498611,71.60907
NCT04249440,71.554436
NCT04478669,71.41452
NCT03640819,71.315
NCT02115048,71.159996
NCT02290782,71.016914
NCT02000375,71.01127
NCT02347449,70.98759
NCT02651844,70.933975
NCT04109079,70.62065
NCT00597597,70.58787
NCT04168931,70.4655
NCT04136782,70.39992
NCT02650778,70.37127
NCT03236974,70.342514
NCT03266562,70.341125
NCT03926091,70.297844
NCT02041338,70.25258
NCT04752137,70.25238
NCT04052893,70.196754
NCT00080860,70.172195
NCT03614910,70.14885
NCT02466737,70.09129
NCT01642771,70.00525
NCT00002695,69.97917
NCT02532400,69.90124
NCT04750928,69.88249
NCT02741778,69.8804
NCT00254592,69.87696
NCT00005821,69.87598
NCT03101683,69.70129
NCT01007695,69.69422
NCT04137640,69.6709
NCT00182728,69.61065
NCT00002967,69.52666
NCT03591549,69.40312
NCT00353717,69.39501
NCT02396108,69.35836
NCT04656639,69.20198
NCT01513356,69.19971
NCT01372618,69.0476
NCT02214004,68.95634
NCT04266249,68.953445
NCT04655573,68.833565
NCT04247633,68.76434
NCT01901094,68.675674
NCT01937117,68.66569
NCT03904173,68.59958
NCT01073683,68.52803
NCT00260884,68.3299
NCT01283789,68.27806
NCT02311543,68.26947
NCT04671511,68.263985
NCT01830244,68.247086
NCT00074152,68.219475
NCT02802748,68.17825
NCT02151071,68.08011
NCT04504916,68.06721
NCT00830544,68.02736
NCT00399529,67.98419
NCT04065321,67.90166
