NCT00116961,114.55846
NCT00064337,103.49991
NCT00981708,103.24504
NCT00586014,100.135284
NCT00135200,100.001625
NCT00843310,99.35937
NCT00948922,98.31552
NCT00577668,96.77321
NCT00358020,95.82797
NCT00306813,94.33372
NCT04614142,93.60054
NCT00378222,91.98048
NCT00882895,91.34157
NCT02315716,90.47635
NCT01527032,90.29457
NCT01484626,89.70403
NCT00007995,89.61339
NCT01671826,89.58019
NCT01055301,89.22611
NCT00002630,89.11843
NCT01222260,89.041954
NCT00083876,88.213
NCT00734149,87.57345
NCT00892346,87.53161
NCT01134484,87.04594
NCT00218855,86.44369
NCT00792142,86.066895
NCT00461747,85.791145
NCT00570180,85.693565
NCT02308280,85.62268
NCT00499577,85.20641
NCT01319422,84.904976
NCT00004088,84.47047
NCT00661544,84.34342
NCT01548573,84.263176
NCT00006890,84.05406
NCT02776202,83.54232
NCT00028886,83.42158
NCT00023530,82.217125
NCT03875495,82.19176
NCT01998971,82.14958
NCT00670631,81.98949
NCT00478959,81.984726
NCT00396045,81.58
NCT00481832,81.330086
NCT00391157,81.26534
NCT00313625,81.1058
NCT00040937,81.03035
NCT00006184,80.48153
NCT03792763,80.47022
NCT03417284,78.98743
NCT00441168,78.66028
NCT01936090,78.6516
NCT01554852,78.557434
NCT01207765,78.41345
NCT00048464,78.39194
NCT00111748,78.368866
NCT01605032,78.30343
NCT04024384,78.103485
NCT02168101,78.02281
NCT01670994,77.90719
NCT03219359,77.48114
NCT00443235,77.381355
NCT01555281,77.14478
NCT00995059,77.10039
NCT02128230,77.09478
NCT01745640,77.02487
NCT01264315,76.75526
NCT00564200,76.73035
NCT01251172,76.702484
NCT02573935,76.6301
NCT00014508,76.589195
NCT00002548,76.52167
NCT01539083,76.41236
NCT03948035,76.36262
NCT00003163,76.31527
NCT01178645,76.1559
NCT01178658,76.1559
NCT00406978,76.129845
NCT01296503,76.10193
NCT03328936,76.03758
NCT00112827,76.02883
NCT01171430,75.95338
NCT02572492,75.41628
NCT00287872,75.183525
NCT00002810,74.91234
NCT02537808,74.85074
NCT00232934,74.80859
